NUTS,Nazwa,Mapa,,Wykres
040410700000,Podregion grudziądzki,71116,76046,80811,84444,86171,88584,90145,93816,99275,105281,118958,132770,,"1194803972,57","1247776859,29","1311338634,07","1408614773,50","1487937118,75","1528840634,19","1718872087,50","1829762306,21","1944627790,84","2176347687,06","2318799115,35","2642608868,04","2881277703,00"
040410800000,Podregion włocławski,75419,79898,83093,88645,88359,95516,94357,96408,98076,104023,120461,129290,,"1200916288,66","1203109281,95","1355328882,96","1425147693,78","1430228669,37","1442179613,97","1630173704,38","1733476861,10","1831057264,04","1997545197,93","2185880000,81","2445781028,47","2697293601,62"
040416700000,Podregion inowrocławski,79857,85439,86933,90342,93364,94703,96648,99785,103427,108822,117490,129585,,"992706111,91","1050642207,70","1100845943,95","1099678670,91","1187294906,47","1266834475,07","1423816174,94","1552730212,23","1645350694,22","1844754166,45","1980445898,99","2176443687,63","2332986602,52"
040416800000,Podregion świecki,81493,88938,90646,97849,105022,106285,105151,114803,131908,126506,137483,151069,,"538506230,25","559892737,53","591764466,73","594859706,63","657928961,02","687552901,31","786504920,63","881876936,54","936319496,90","1031674404,81","1123774041,38","1222667378,74","1339802288,12"
042200000000,POMORSKIE,93611,101513,109513,110124,112002,117587,117145,119686,126522,135531,139607,157236,,"8024447295,81","8366932681,93","9470414043,73","9465888596,05","9840501420,44","10162573629,40","11385171375,72","12352841995,43","13553889952,39","14964886594,47","16416497323,49","17690760923,63","18175183689,59"
042210000000,region pomorskie,93611,101513,109513,110124,112002,117587,117145,119686,126522,135531,139607,157236,,"8024447295,81","8366932681,93","9470414043,73","9465888596,05","9840501420,44","10162573629,40","11385171375,72","12352841995,43","13553889952,39","14964886594,47","16416497323,49","17690760923,63","18175183689,59"
042214000000,Podregion gdański,80547,86735,94784,99075,104643,107915,105634,109944,115943,122805,128499,136719,,"1619395487,89","1778013791,65","1805755228,91","1923061582,25","2020869510,34","2178479484,53","2624465000,23","2942222536,83","3245591978,13","3593637678,17","3973514330,69","4337990232,61","4427108212,25"
042214100000,Podregion słupski,80926,86768,92994,94406,99800,102705,100195,106343,110694,114538,125049,135545,,"1119386527,67","1241437685,59","1289999513,06","1293174562,00","1440994363,78","1523824826,42","1631119743,75","1779980332,94","1886777441,17","2073819649,88","2307463839,89","2500646050,02","2664091278,69"
042214200000,Podregion starogardzki,92474,99390,107376,109406,114828,116052,115184,114472,115847,126715,135403,147057,,"1184555898,33","1231361116,20","1289681286,22","1309687874,94","1384155241,88","1395836066,14","1712460116,71","1907395762,80","2051530481,75","2205815643,61","2440315274,16","2635736819,26","2768529918,67"
042214300000,Podregion trójmiejski,110333,120356,129524,127462,124553,134558,134881,136335,146513,158641,156181,184474,,"3403213445,92","3389473390,74","4346612630,99","4192469516,95","4200439331,48","4249752436,66","4455463298,79","4627482130,37","5212233874,06","5806363222,04","6183844806,86","6763347916,52","6755009545,39"
042217200000,Podregion chojnicki,68534,74554,77915,78672,83349,85674,88893,91043,95993,99971,113035,120563,,"697895936,00","726646697,75","738365384,55","747495059,91","794042972,96","814680815,65","961663216,24","1095761232,49","1157756177,28","1285250400,77","1511359071,89","1453039905,22","1560444734,59"
042800000000,WARMIŃSKO-MAZURSKIE,80856,86290,90716,93145,97159,100533,101247,104232,107814,113953,124834,136600,,"4481976740,58","4819505846,31","4963003097,97","5118365596,22","5355037551,67","5685698393,04","6236286720,97","6720018662,77","7213476721,42","7895811554,43","8556794425,29","9294359569,77","9592421448,17"
042810000000,region warmińsko-mazurskie,80856,86290,90716,93145,97159,100533,101247,104232,107814,113953,124834,136600,,"4481976740,58","4819505846,31","4963003097,97","5118365596,22","5355037551,67","5685698393,04","6236286720,97","6720018662,77","7213476721,42","7895811554,43","8556794425,29","9294359569,77","9592421448,17"
042815400000,Podregion elbląski,79566,84272,88881,89326,94244,98613,99104,103154,106888,111644,123404,132443,,"1706080752,80","1799618119,91","1813821239,47","1862446857,39","1904105087,06","1957543340,53","2274668960,68","2422796301,79","2563423560,60","2811090964,65","3015094665,55","3255600321,19","3437503335,05"
042815500000,Podregion ełcki,74996,79375,83301,85052,89226,91689,93776,97425,99362,104082,114529,130589,,"841939241,77","896350281,04","929071784,98","912441133,28","957529745,97","980341596,98","1144424087,16","1232071589,44","1366460529,35","1468914710,13","1603092068,40","1729865723,83","1800309070,65"
042815600000,Podregion olsztyński,84206,90602,95053,99280,102513,105457,105797,107699,111825,119606,129897,142111,,"1933956746,01","2123537445,36","2220110073,52","2343477605,55","2493402718,64","2747813455,53","2817193673,13","3065150771,54","3283592631,47","3615805879,65","3938607691,34","4308893524,75","4354609042,47"
050000000000,Makroregion centralny,78883,83989,88983,90350,93984,97948,97800,101670,106875,114183,129141,140006,,"11826789078,98","12230307860,71","12681636385,77","13560775442,07","13838371501,69","14577285286,51","16130622716,83","17077596407,48","18314767111,69","20600268042,35","22308779081,73","24376246256,60","26016120188,34"
051000000000,ŁÓDZKIE,82116,87825,93825,95767,99526,103831,103773,107715,112596,120926,134444,145260,,"7729434565,98","8096539686,37","8572677811,74","9326104023,70","9449552676,60","10090574127,50","11114314463,28","11688336780,15","12490201347,92","13952536227,08","15144270680,76","16818304622,70","17886880734,57"
051010000000,region łódzkie,82116,87825,93825,95767,99526,103831,103773,107715,112596,120926,134444,145260,,"7729434565,98","8096539686,37","8572677811,74","9326104023,70","9449552676,60","10090574127,50","11114314463,28","11688336780,15","12490201347,92","13952536227,08","15144270680,76","16818304622,70","17886880734,57"
051011500000,Podregion łódzki,83178,88299,95616,97361,103273,110047,108326,110529,115974,123009,134544,148104,,"946568143,01","1023245477,79","1024521025,82","1083833948,56","1189786953,05","1222783309,66","1424234470,49","1543169501,93","1729143826,20","1973230500,47","2147182909,86","2461504305,07","2577734318,45"
051011600000,Podregion Łódź,97056,101365,106890,109798,113342,118933,116651,122071,130578,140447,147743,160995,,"2547285376,13","2748093571,53","3030272013,69","3574739989,80","3396633989,89","3841403448,09","3908457010,44","3896588758,76","4076467290,05","4506252862,48","4925066038,07","5353969221,12","5412513532,91"
051011700000,Podregion piotrkowski,87262,95404,103606,104646,106807,111108,111668,113887,118741,126766,148058,157345,,"1948204717,54","2000330643,30","2091582542,50","2204492916,95","2253447264,28","2297801928,06","2665998893,47","2883046129,91","3010703494,89","3354088669,63","3562294211,85","3987242711,08","4316822236,79"
051011800000,Podregion sieradzki,60531,66432,71063,72699,76791,79666,81740,86401,86320,94047,108219,116033,,"1246752980,26","1266316468,87","1320560181,28","1340687148,01","1426630051,05","1495352701,95","1697317544,20","1846946314,90","2019249902,14","2256402177,61","2381731756,26","2730286996,02","3066081128,13"
051011900000,Podregion skierniewicki,64633,70309,74482,76438,80349,81061,83929,87579,88863,96018,110659,118773,,"1040623349,04","1058553524,88","1105742048,45","1122350020,38","1183054418,33","1233232739,74","1418306544,68","1518586074,65","1654636834,64","1862562016,89","2127995764,72","2285301389,41","2513729518,29"
052600000000,ŚWIĘTOKRZYSKIE,72081,75993,78903,79051,82366,85571,85191,88825,94616,99638,116810,127784,,"4097354513,00","4133768174,34","4108958574,03","4234671418,37","4388818825,09","4486711159,01","5016308253,55","5389259627,33","5824565763,77","6647731815,27","7164508400,97","7557941633,90","8129239453,77"
052610000000,region świętokrzyskie,72081,75993,78903,79051,82366,85571,85191,88825,94616,99638,116810,127784,,"4097354513,00","4133768174,34","4108958574,03","4234671418,37","4388818825,09","4486711159,01","5016308253,55","5389259627,33","5824565763,77","6647731815,27","7164508400,97","7557941633,90","8129239453,77"
052615200000,Podregion kielecki,80699,84917,89110,90494,93610,97580,96905,100836,107373,111846,125106,137962,,"2480139958,41","2658196482,00","2642383832,15","2715058586,78","2784495421,09","2853046080,74","3181710524,06","3456194975,18","3732168933,05","4280658324,50","4594745119,27","4783620742,64","5089371172,55"
052615300000,Podregion sandomiersko-jędrzejowski,59936,63223,64403,62996,66610,68706,68544,71521,76127,81940,103537,111558,,"1617214554,59","1475571692,34","1466574741,88","1519612831,59","1604323404,00","1633665078,27","1834597729,49","1933064652,15","2092396830,72","2367073490,77","2569763281,70","2774320891,26","3039868281,22"
060000000000,Makroregion wschodni,67590,72545,76075,78832,80855,83912,84586,88160,92141,98163,112369,122653,,"16762994670,61","17533965459,80","18199283426,08","18681936860,99","19910731310,43","19638684030,37","22327252819,44","24534095155,27","27394637506,69","30188952795,09","32913742917,00","35454842115,46","36591809541,70"
060600000000,LUBELSKIE,65290,70272,74578,76763,78373,80679,81980,86086,88802,94696,109275,118828,,"6290944950,67","6753609920,90","7142504342,56","7351265600,87","7671534651,35","7670700611,87","8672551566,49","9450261271,37","10443991672,06","11487747384,59","12607310441,27","13723770321,38","14084407361,85"
060610000000,region lubelskie,65290,70272,74578,76763,78373,80679,81980,86086,88802,94696,109275,118828,,"6290944950,67","6753609920,90","7142504342,56","7351265600,87","7671534651,35","7670700611,87","8672551566,49","9450261271,37","10443991672,06","11487747384,59","12607310441,27","13723770321,38","14084407361,85"
060610900000,Podregion bialski,62709,68444,70865,73129,74462,76423,78308,82765,86409,89815,103600,112127,,"923862953,65","976915121,92","1038882467,40","1009093235,98","1070546535,96","1082809223,68","1213056772,14","1341188915,43","1498506219,54","1615821267,16","1778856959,38","1933040570,95","2050400966,55"
060611000000,Podregion chełmsko-zamojski,59520,62925,65116,65929,67186,68201,70166,74277,74762,79743,98207,104190,,"1814810577,48","1965571524,06","2094502956,14","2056817722,33","2181698901,83","2187434597,11","2457994853,36","2635381800,95","2863163752,85","3234574807,80","3583253289,00","3941195854,64","4144352836,03"
060611100000,Podregion lubelski,77275,81104,88577,92673,94982,96584,98015,102297,106772,113857,124157,137416,,"2164307286,40","2381168763,65","2587721015,82","2837060469,22","2933861267,65","2827889495,17","3168900190,88","3516414540,11","3919492546,34","4273126393,12","4578090264,85","5044367133,65","4972388298,71"
060611200000,Podregion puławski,55246,63274,65829,66472,67467,72446,72216,75587,77318,83504,98808,106216,,"1387964133,14","1429954511,27","1421397903,20","1448294173,34","1485427945,91","1572567295,91","1832599750,11","1957276014,88","2162829153,33","2364224916,51","2667109928,04","2805166762,14","2917265260,56"
061800000000,PODKARPACKIE,66871,71680,74959,77953,80379,84692,84883,87213,92548,98560,113672,125529,,"6628740367,94","6744350152,53","6834128242,98","7046880440,44","7421645861,75","7457704215,51","8533430676,79","9457953302,68","10618104784,22","11701731025,47","12873881025,41","13732948462,93","14086044957,53"
061810000000,region podkarpackie,66871,71680,74959,77953,80379,84692,84883,87213,92548,98560,113672,125529,,"6628740367,94","6744350152,53","6834128242,98","7046880440,44","7421645861,75","7457704215,51","8533430676,79","9457953302,68","10618104784,22","11701731025,47","12873881025,41","13732948462,93","14086044957,53"
061813300000,Podregion krośnieński,59151,63789,66280,68251,71854,73890,73170,76886,81123,85621,103135,112191,,"1470634030,88","1502178796,54","1547208588,36","1580539871,28","1697050132,72","1706109225,38","1917130692,14","2101219962,16","2287163825,19","2587545427,16","2869441153,09","3169484623,59","3138201106,16"
061813400000,Podregion przemyski,57920,61578,63178,64745,67306,69635,70757,72958,76128,80742,97323,105217,,"1219517795,10","1409105332,15","1302060325,09","1343758014,20","1421489631,61","1396734084,35","1578620833,00","1748557956,16","1949162527,14","2062994210,67","2263393724,52","2428445296,56","2634720235,16"
061813500000,Podregion rzeszowski,73418,79086,84478,87883,89286,95962,94946,96704,103000,110190,120798,132586,,"1939876523,64","1970425699,32","2128069294,46","2233084557,15","2331038703,42","2403273998,21","2733934767,33","3048629469,76","3485654063,79","3799044481,51","4223610002,85","4464377211,39","4485220380,93"
061813600000,Podregion tarnobrzeski,71111,75719,78080,82169,84589,88938,90478,92230,98369,104692,121655,137650,,"1998712018,32","1862640324,52","1856790035,07","1889497997,81","1972067394,00","1951586907,57","2303744384,32","2559545914,60","2896124368,10","3252146906,13","3517436144,95","3670641331,39","3827903235,28"
062000000000,PODLASKIE,73328,78516,81025,84448,86491,88629,88978,93841,97633,103878,115561,124390,,"3843309352,00","4036005386,37","4222650840,54","4283790819,68","4817550797,33","4510279202,99","5121270576,16","5625880581,22","6332541050,41","6999474385,03","7432551450,32","7998123331,15","8421357222,32"
062010000000,region podlaskie,73328,78516,81025,84448,86491,88629,88978,93841,97633,103878,115561,124390,,"3843309352,00","4036005386,37","4222650840,54","4283790819,68","4817550797,33","4510279202,99","5121270576,16","5625880581,22","6332541050,41","6999474385,03","7432551450,32","7998123331,15","8421357222,32"
062013700000,Podregion białostocki,83455,88276,93696,96407,98490,101727,101314,105094,110372,117024,124987,136399,,"1792728262,61","1848856380,01","2040828435,10","1981005690,90","2390467478,95","2046724763,44","2340442343,95","2623900117,17","3041777190,56","3285109991,02","3424912347,57","3682328483,53","3763077149,06"
062013800000,Podregion łomżyński,65290,70734,70497,74430,76797,78309,78823,85175,87481,94005,110123,115994,,"1175962376,07","1288477436,13","1240242612,21","1303095313,07","1408961522,51","1453034141,99","1609699579,70","1731397908,03","1882351928,36","2153245783,91","2353848461,65","2516409216,18","2712867120,34"
062013900000,Podregion suwalski,66255,71629,72770,76888,78437,79460,80582,85029,88009,92682,103903,111448,,"874618713,32","898671570,23","941579793,23","999689815,71","1018121795,87","1010520297,56","1171128652,51","1270582556,02","1408411931,49","1561118610,10","1653790641,10","1799385631,44","1945412952,92"
070000000000,Makroregion województwo mazowieckie,118781,127654,133839,138566,142305,148161,146038,150960,160076,172162,181370,193307,,"21124738416,95","22550652595,93","23876898753,72","24400545608,35","26788402165,31","27932895375,70","30534891147,38","32649148833,89","35890962124,45","39140765742,06","41556994266,10","46881388572,90","47611597879,61"
071400000000,MAZOWIECKIE,118781,127654,133839,138566,142305,148161,146038,150960,160076,172162,181370,193307,,"21124738416,95","22550652595,93","23876898753,72","24400545608,35","26788402165,31","27932895375,70","30534891147,38","32649148833,89","35890962124,45","39140765742,06","41556994266,10","46881388572,90","47611597879,61"
071410000000,region warszawski stołeczny,138895,148053,154589,161533,164977,170586,166396,170910,182218,195299,202203,212584,,"13930407590,38","14960933488,34","15860490048,19","16377758172,11","18277681005,61","19092832968,14","20425320528,86","21700769438,55","23997198323,13","26141343607,18","27385023383,22","31499314392,53","31394272375,60"
071412800000,Podregion Warszawa,150139,159156,166131,174921,177232,182173,177113,183020,195528,209569,216221,226525,,"10446948845,51","11268509501,65","11941031109,10","12222732655,34","13780750887,91","14313684262,38","14722229969,12","15476720226,24","17004591865,17","18109406599,27","18557696157,94","21594782590,74","21653151357,06"
071412900000,Podregion warszawski wschodni,95902,103629,107360,111601,118366,125479,121833,125602,132461,141070,149639,159327,,"1564966300,95","1633305016,57","1731364468,74","1826210677,88","1978594219,49","2111563117,36","2587481188,33","2799306254,12","3176546781,59","3679662021,10","4083223133,74","4562296173,33","4421372353,02"
071413000000,Podregion warszawski zachodni,116948,128836,134958,135796,142615,150110,148526,146537,155835,167765,174037,184394,,"1918492443,92","2059118970,12","2188094470,35","2328814838,89","2518335898,21","2667585588,40","3115609371,41","3424742958,19","3816059676,37","4352274986,81","4744104091,54","5342235628,46","5319748665,52"
071420000000,region mazowiecki regionalny,81515,89769,94399,95072,99125,104734,105367,109800,113896,123524,134371,148897,,"7194330826,57","7589719107,59","8016408705,53","8022787436,24","8510721159,70","8840062407,56","10109570618,52","10948379395,34","11893763801,32","12999422134,88","14171970882,88","15382074180,37","16217325504,01"
071422500000,Podregion ciechanowski,75691,80319,81424,85696,88499,89999,90769,99105,102685,111978,125256,136940,,"969570551,20","994462035,76","1038258796,40","1077926317,04","1114534277,05","1165450121,43","1342930864,50","1464065376,30","1589906545,78","1769889460,08","1946644497,32","2134815508,31","2303845851,99"
071422600000,Podregion ostrołęcki,70064,76553,79721,83152,88597,91516,89931,97433,101990,105321,120532,127274,,"1158916718,55","1250478652,75","1335907765,74","1290334780,04","1378490549,25","1447715602,72","1662115291,36","1802524738,14","1937702395,38","2127819318,70","2333391460,28","2486912138,34","2600172720,36"
071422700000,Podregion radomski,73561,79468,82999,85209,89927,93558,90914,95684,99002,107585,124467,131250,,"1923288086,11","2070059337,80","2067555206,59","2180950971,97","2240159329,04","2337255723,82","2653083050,37","2817185030,06","3017526003,42","3318734330,36","3617078545,45","3886066601,77","4025500623,27"
071427000000,Podregion płocki,130695,149605,161770,149286,157833,178802,190019,187415,196383,222829,212317,267097,,"1240468366,30","1234116733,33","1435325934,21","1324909944,52","1450414765,51","1462819547,05","1661849122,24","1846700099,31","2021044980,68","2124807656,74","2260786173,24","2427552454,40","2569934621,88"
071427100000,Podregion siedlecki,70399,78267,81024,83999,86166,87614,87474,92185,94841,101626,116980,122479,,"1249641638,60","1300316173,87","1381535882,43","1371364901,78","1479572972,38","1520071085,68","1751752164,42","1903532009,70","2067595799,15","2280611401,29","2483922332,71","2741790293,11","2920530941,74"
071427300000,Podregion żyrardowski,75815,83530,91426,94191,94896,101962,101079,104256,106602,112252,119145,129372,,"652445465,81","740286174,08","757825120,16","777300520,89","847549266,47","906750326,86","1037840125,63","1114372141,83","1259988076,91","1377559967,71","1530147873,88","1704937184,44","1797340744,77"
